Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
584,64,1m 4s,51.93790444,5.70394859,P-GPS,61.7,18.8,0.0,0.0,85.2,26.0,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.5,-4.5,13.5,1024,1024,1024,1024,1024,,,,,
585,64.1,1m 4.1s,51.93790437,5.70394855,P-GPS,61.7,18.8,0.0,0.0,85.1,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.5,-4.3,13.5,1024,1024,1024,1024,1024,,,,,
586,64.2,1m 4.2s,51.93790444,5.70394854,P-GPS,61.7,18.8,1.1,0.5,85.2,26.0,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.4,-4.2,13.4,1024,1024,1024,1024,1024,,,,,
587,64.3,1m 4.3s,51.93790431,5.70394853,P-GPS,61.7,18.8,0.0,0.0,85.1,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.2,-4.2,13.4,1024,1024,1024,1024,1024,,,,,
588,64.4,1m 4.4s,51.9379041,5.70394857,P-GPS,61.7,18.8,1.1,0.5,85.0,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3,-4.2,13.4,1024,1024,1024,1024,1024,,,,,
589,64.6,1m 4.6s,51.93790378,5.7039484,P-GPS,61.7,18.8,0.7,0.3,84.9,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.2,0,0,2.2,-4.1,13.5,1024,1024,1024,1024,1024,,,,,
590,64.7,1m 4.7s,51.93790359,5.70394836,P-GPS,61.7,18.8,0.0,0.0,84.8,25.9,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,2.1,-4.1,13.5,1024,1024,1024,1024,1024,,,,,
591,64.8,1m 4.8s,51.93790346,5.70394814,P-GPS,61.7,18.8,0.0,0.0,84.8,25.8,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,1.8,-4,13.5,1024,1024,1024,1024,1024,,,,,
592,64.9,1m 4.9s,51.93790326,5.70394808,P-GPS,61.7,18.8,0.0,0.0,84.7,25.8,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,1.6,-4,13.5,1024,1024,1024,1024,1024,,,,,
593,65,1m 5s,51.93790294,5.70394796,P-GPS,61.7,18.8,0.0,0.0,84.6,25.8,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,1.4,-4,13.6,1024,1024,1024,1024,1024,,,,,
594,65.1,1m 5.1s,51.93790275,5.70394781,P-GPS,61.7,18.8,0.0,0.0,84.5,25.8,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,1,-3.9,13.7,1024,1024,1024,1024,1024,,,,,
595,65.2,1m 5.2s,51.93790257,5.70394772,P-GPS,61.7,18.8,0.0,0.0,84.5,25.7,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.2,0,0,0.6,-4,13.8,1024,1024,1024,1024,1024,,,,,
596,65.3,1m 5.3s,51.93790239,5.70394767,P-GPS,61.7,18.8,0.0,0.0,84.4,25.7,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.1,0,0,0.6,-4,13.8,1024,1024,1024,1024,1024,,,,,
597,65.4,1m 5.4s,51.93790221,5.70394761,P-GPS,61.7,18.8,0.0,0.0,84.3,25.7,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.1,0,0,0.5,-3.9,13.8,1024,1024,1024,1024,1024,,,,,
598,65.5,1m 5.5s,51.93790205,5.70394758,P-GPS,61.7,18.8,1.1,0.5,84.3,25.7,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.1,0,0,0.4,-4.1,13.8,1024,1024,1024,1024,1024,,,,,
599,65.6,1m 5.6s,51.93790191,5.7039475,P-GPS,61.7,18.8,0.0,0.0,84.2,25.7,51.93767575,5.70387256,20,30,14.191,0.022,3.535,3.555,3.557,3.544,-0.1,0,0,0.2,-4.2,13.7,1024,1024,1024,1024,1024,,,,,
600,65.7,1m 5.7s,51.93790173,5.70394742,P-GPS,61.7,18.8,0.0,0.0,84.1,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,0,0,0.2,-4.1,13.7,910,1024,1024,1024,1024,,,,,
601,65.8,1m 5.8s,51.93790158,5.70394743,P-GPS,61.7,18.8,0.0,0.0,84.1,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,0,0,0.2,-4.2,13.6,794,1024,1024,1024,1024,,,,,
602,65.9,1m 5.9s,51.93790146,5.70394739,P-GPS,61.7,18.8,0.0,0.0,84.0,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,0,0,2,-6.7,13.5,807,1024,1024,1024,1024,,,,,
603,66,1m 6s,51.93790132,5.70394716,P-GPS,61.7,18.8,0.0,0.0,84.0,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.1,0,3.1,-12.5,13.2,803,1024,1024,1024,1024,,,,,
604,66.1,1m 6.1s,51.93790121,5.70394685,P-GPS,61.7,18.8,0.0,0.0,83.9,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.2,0,3.5,-14.1,13,809,1024,1024,1024,1024,,,,,
605,66.2,1m 6.2s,51.93790117,5.70394648,P-GPS,61.7,18.8,1.1,0.5,83.9,25.6,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.4,0,3.7,-14.5,12.9,808,1024,1024,1024,1024,,,,,
606,66.3,1m 6.3s,51.93790102,5.70394573,P-GPS,61.7,18.8,1.1,0.5,83.8,25.5,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.6,0,3.7,-14.1,12.9,818,1024,1024,1024,1024,,,,,
607,66.4,1m 6.4s,51.93790095,5.7039447,P-GPS,61.7,18.8,1.5,0.7,83.7,25.5,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.7,0,3.7,-13.8,13,818,1024,1024,1024,1024,,,,,
608,66.5,1m 6.5s,51.93790084,5.70394352,P-GPS,61.7,18.8,1.5,0.7,83.6,25.5,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.8,0,3.6,-13.4,13.1,820,1024,1024,1024,1024,,,,,
609,66.6,1m 6.6s,51.93790074,5.70394227,P-GPS,61.4,18.7,1.8,0.8,83.6,25.5,51.93767575,5.70387256,20,30,14.179,0.022,3.532,3.549,3.554,3.544,-0.1,-0.9,0,3.6,-13.1,13.2,830,1024,1024,1024,1024,,,,,
610,66.7,1m 6.7s,51.93790063,5.70394075,P-GPS,61.4,18.7,2.1,0.9,83.5,25.4,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1,0,3.6,-12.8,13.2,836,1024,1024,1024,1024,,,,,
611,66.8,1m 6.8s,51.93790046,5.70393878,P-GPS,61.4,18.7,2.8,1.3,83.3,25.4,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.1,0,3.6,-12.5,13.2,837,1024,1024,1024,1024,,,,,
612,66.9,1m 6.9s,51.93790033,5.70393694,P-GPS,61.4,18.7,3.0,1.3,83.2,25.4,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.3,0,3.5,-12.1,13.3,839,1024,1024,1024,1024,,,,,
613,67,1m 7s,51.93790018,5.70393495,P-GPS,61.4,18.7,3.0,1.3,83.1,25.3,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.3,0,3.5,-11.9,13.3,837,1024,1024,1024,1024,,,,,
614,67.1,1m 7.1s,51.93790004,5.70393284,P-GPS,61.4,18.7,3.0,1.3,82.9,25.3,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.4,0,3.4,-11.7,13,841,1024,1024,1024,1024,,,,,
615,67.2,1m 7.2s,51.93789997,5.70393033,P-GPS,61.4,18.7,3.4,1.5,82.8,25.2,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.5,0,3.4,-11.5,12.7,841,1024,1024,1024,1024,,,,,
616,67.4,1m 7.4s,51.93789959,5.70392532,P-GPS,61.4,18.7,3.9,1.7,82.5,25.1,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.7,0,3.2,-11.4,12.4,843,1024,1024,1024,1024,,,,,
617,67.5,1m 7.5s,51.93789941,5.70392275,P-GPS,61.4,18.7,3.9,1.7,82.4,25.1,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.1,-1.7,0,3,-11.3,12.6,845,1024,1024,1024,1024,,,,,
618,67.6,1m 7.6s,51.93789921,5.70391974,P-GPS,61.4,18.7,4.2,1.9,82.2,25.1,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.2,-1.8,0,3,-11.1,12.7,848,1024,1024,1024,1024,,,,,
619,67.7,1m 7.7s,51.93789902,5.70391696,P-GPS,61.4,18.7,4.5,2.0,82.1,25.0,51.93767575,5.70387256,20,30,14.188,0.018,3.54,3.554,3.556,3.538,-0.2,-1.9,0,3,-11.1,12.8,847,1024,1024,1024,1024,,,,,
620,67.8,1m 7.8s,51.93789879,5.70391384,P-GPS,61.4,18.7,4.6,2.1,81.9,25.0,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-1.9,0,2.9,-11.1,12.9,851,1024,1024,1024,1024,,,,,
621,68,1m 8s,51.93789844,5.70390754,P-GPS,61.4,18.7,4.9,2.2,81.6,24.9,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.1,0,3.1,-11.2,13.1,853,1024,1024,1024,1024,,,,,
622,68.1,1m 8.1s,51.93789823,5.7039044,P-GPS,61.4,18.7,4.9,2.2,81.5,24.8,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.1,0,3.1,-10.9,13.2,858,1024,1024,1024,1024,,,,,
623,68.3,1m 8.3s,51.93789788,5.70389765,P-GPS,61.7,18.8,5.2,2.3,81.2,24.8,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.2,0,2.8,-10.7,13.2,863,1024,1024,1024,1024,,,,,
624,68.4,1m 8.4s,51.93789778,5.70389407,P-GPS,61.7,18.8,5.3,2.4,81.1,24.7,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.3,0,2.7,-10.6,13.2,865,1024,1024,1024,1024,,,,,
625,68.5,1m 8.5s,51.93789762,5.70389057,P-GPS,61.7,18.8,5.5,2.5,81.0,24.7,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.3,0,2.7,-10.6,13.3,864,1024,1024,1024,1024,,,,,
626,68.6,1m 8.6s,51.93789741,5.70388687,P-GPS,61.7,18.8,5.5,2.5,80.9,24.7,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.4,0,2.7,-10.5,13.3,866,1024,1024,1024,1024,,,,,
627,68.7,1m 8.7s,51.93789721,5.70388328,P-GPS,61.7,18.8,5.6,2.5,80.8,24.6,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.4,0,2.6,-10.4,13.3,872,1024,1024,1024,1024,,,,,
628,68.8,1m 8.8s,51.93789712,5.70387951,P-GPS,61.4,18.7,5.6,2.5,80.8,24.6,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.5,0,2.5,-10.4,13.3,867,1024,1024,1024,1024,,,,,
629,68.9,1m 8.9s,51.93789692,5.7038758,P-GPS,61.4,18.7,5.8,2.6,80.7,24.6,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.5,0,2.3,-10,13.3,877,1024,1024,1024,1024,,,,,
630,69.1,1m 9.1s,51.93789653,5.70386796,P-GPS,61.4,18.7,5.9,2.6,80.5,24.6,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.6,0,2,-9.9,13.2,933,1024,1024,1024,1024,,,,,
631,69.2,1m 9.2s,51.93789644,5.70386398,P-GPS,61.4,18.7,6.1,2.7,80.5,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.1,-2.6,0,1.9,-9.2,13.2,959,1024,1024,1024,1024,,,,,
632,69.3,1m 9.3s,51.93789627,5.70386009,P-GPS,61.4,18.7,6.0,2.7,80.5,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.1,-2.6,0,2,-8.2,13.2,944,1024,1024,1024,1024,,,,,
633,69.4,1m 9.4s,51.93789609,5.70385607,P-GPS,61.4,18.7,6.0,2.7,80.5,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.6,0,1.8,-6.5,13.2,944,1024,1024,1024,1024,,,,,
634,69.5,1m 9.5s,51.93789589,5.70385221,P-GPS,61.4,18.7,6.1,2.7,80.4,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.6,0,1.6,-5.5,13.1,938,1024,1024,1024,1024,,,,,
635,69.6,1m 9.6s,51.93789576,5.70384837,P-GPS,61.4,18.7,5.8,2.6,80.4,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.5,0,1.2,-4.9,13.1,936,1024,1024,1024,1024,,,,,
636,69.8,1m 9.8s,51.9378954,5.70384082,P-GPS,61.4,18.7,5.8,2.6,80.4,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.5,0,0.9,-5,13,936,1024,1024,1024,1024,,,,,
637,69.9,1m 9.9s,51.93789519,5.70383717,P-GPS,61.4,18.7,5.8,2.6,80.4,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.4,0,1.6,-5.4,12.9,937,1024,1024,1024,1024,,,,,
638,70,1m 10s,51.93789504,5.70383351,P-GPS,61.4,18.7,5.6,2.5,80.5,24.5,51.93767575,5.70387256,20,30,14.184,0.031,3.53,3.553,3.561,3.54,-0.2,-2.4,0,2.2,-6.1,12.9,938,1024,1024,1024,1024,,,,,
639,70.1,1m 10.1s,51.93789481,5.70382987,P-GPS,61.4,18.7,5.6,2.5,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.4,0,2.2,-6.7,12.9,937,1024,1024,1024,1024,,,,,
640,70.2,1m 10.2s,51.93789454,5.7038264,P-GPS,61.4,18.7,5.4,2.4,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.4,0,2.2,-7,13,933,1024,1024,1024,1024,,,,,
641,70.4,1m 10.4s,51.93789391,5.70381945,P-GPS,61.4,18.7,5.4,2.4,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,1.7,-7.2,13.2,938,1024,1024,1024,1024,,,,,
642,70.5,1m 10.5s,51.93789359,5.70381601,P-GPS,61.4,18.7,5.4,2.4,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,1.5,-7.5,13.3,938,1024,1024,1024,1024,,,,,
643,70.6,1m 10.6s,51.93789334,5.70381265,P-GPS,61.4,18.7,5.2,2.3,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,1.3,-7.4,13.5,926,1024,1024,1024,1024,,,,,
644,70.7,1m 10.7s,51.93789305,5.70380921,P-GPS,61.4,18.7,5.2,2.3,80.5,24.5,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,1.1,-7.3,13.6,922,1024,1024,1024,1024,,,,,
645,70.8,1m 10.8s,51.93789275,5.70380597,P-GPS,61.4,18.7,5.2,2.3,80.6,24.6,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,1.1,-7.5,13.6,923,1024,1024,1024,1024,,,,,
646,70.9,1m 10.9s,51.93789245,5.70380261,P-GPS,61.4,18.7,5.1,2.3,80.6,24.6,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.3,-2.3,0,0.9,-7.7,13.6,906,1024,1024,1024,1024,,,,,
647,71,1m 11s,51.93789233,5.70379934,P-GPS,61.4,18.7,5.1,2.3,80.7,24.6,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.2,-2.3,0,0.8,-8.1,13.7,898,1024,1024,1024,1024,,,,,
648,71.1,1m 11.1s,51.93789207,5.70379598,P-GPS,61.4,18.7,5.1,2.3,80.8,24.6,51.93767575,5.70387256,20,29,14.201,0.025,3.535,3.555,3.56,3.551,-0.2,-2.3,0,0.8,-8.3,13.7,903,1024,1024,1024,1024,,,,,
649,71.2,1m 11.2s,51.93789182,5.70379273,P-GPS,61.4,18.7,5.2,2.3,80.8,24.6,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.2,-2.3,0,0.7,-9.3,13.8,905,1024,1024,1024,1024,,,,,
650,71.3,1m 11.3s,51.93789163,5.70378936,P-GPS,61.4,18.7,5.2,2.3,80.9,24.7,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.2,-2.3,0,0.7,-9.6,13.8,910,1024,1024,1024,1024,,,,,
651,71.4,1m 11.4s,51.93789148,5.70378591,P-GPS,61.4,18.7,5.3,2.4,81.1,24.7,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.1,-2.3,0,0.6,-9.6,13.8,909,1024,1024,1024,1024,,,,,
652,71.5,1m 11.5s,51.93789132,5.70378244,P-GPS,61.4,18.7,5.4,2.4,81.2,24.8,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.1,-2.3,0,0.5,-9.4,13.8,889,1024,1024,1024,1024,,,,,
653,71.6,1m 11.6s,51.93789124,5.70377904,P-GPS,61.4,18.7,5.3,2.4,81.4,24.8,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.1,-2.4,0,0.7,-9.4,13.9,824,1024,1024,1024,1024,,,,,
654,71.7,1m 11.7s,51.93789114,5.70377549,P-GPS,61.4,18.7,5.3,2.4,81.6,24.9,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,-0.1,-2.4,0,0.7,-9.6,13.9,829,1024,1024,1024,1024,,,,,
655,71.8,1m 11.8s,51.9378912,5.70377185,P-GPS,61.4,18.7,5.5,2.5,81.8,24.9,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,0,-2.4,0,0.9,-11.3,13.9,866,1040,1024,1024,1024,,,,,
656,71.9,1m 11.9s,51.93789117,5.70376822,P-GPS,61.4,18.7,5.6,2.5,82.0,25.0,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,0,-2.5,0,0.9,-13.2,13.9,860,1034,1024,1024,1024,,,,,
657,72,1m 12s,51.93789118,5.70376435,P-GPS,61.4,18.7,5.7,2.6,82.3,25.1,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,0,-2.6,0,1,-13.5,13.8,850,1027,1024,1024,1024,,,,,
658,72.1,1m 12.1s,51.93789118,5.70376043,P-GPS,61.4,18.7,6.0,2.7,82.5,25.2,51.93767575,5.70387256,20,29,14.226,0.016,3.548,3.564,3.562,3.552,0,-2.7,0,1.1,-13,13.8,843,1026,1024,1024,1024,,,,,
659,72.2,1m 12.2s,51.93789124,5.7037563,P-GPS,61.4,18.7,6.2,2.8,82.8,25.3,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0,-2.7,0,1,-12.9,13.7,837,1024,1024,1024,1024,,,,,
660,72.3,1m 12.3s,51.9378913,5.70375216,P-GPS,61.4,18.7,6.3,2.8,83.2,25.3,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0,-2.8,0,0.8,-13.3,13.7,842,1024,1024,1024,1024,,,,,
661,72.4,1m 12.4s,51.93789152,5.70374776,P-GPS,61.4,18.7,6.5,2.9,83.6,25.5,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.1,-2.9,0,0.6,-13.5,13.7,868,1026,1024,1024,1024,,,,,
662,72.6,1m 12.6s,51.93789205,5.70373895,P-GPS,61.4,18.7,6.8,3.0,84.4,25.7,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.2,-3,0,0.1,-13.5,13.8,862,1024,1024,1024,1024,,,,,
663,72.7,1m 12.7s,51.93789229,5.70373443,P-GPS,61.0,18.6,6.9,3.1,84.9,25.9,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.2,-3.1,0,0.2,-12.7,13.7,865,1024,1024,1024,1024,,,,,
664,72.8,1m 12.8s,51.93789268,5.70372968,P-GPS,61.0,18.6,7.1,3.2,85.4,26.0,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.3,-3.1,0,0.4,-12.5,13.6,878,1024,1024,1024,1024,,,,,
665,73,1m 13s,51.93789342,5.70371997,P-GPS,61.0,18.6,7.4,3.3,86.5,26.4,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.3,-3.2,-0.1,1,-12.2,13.5,992,1024,1024,1024,1024,,,,,
666,73.1,1m 13.1s,51.93789376,5.70371514,P-GPS,61.0,18.6,7.5,3.3,87.1,26.5,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.3,-3.3,-0.1,1.2,-11.4,13.6,992,1024,1024,1024,1024,,,,,
667,73.2,1m 13.2s,51.93789425,5.70371014,P-GPS,61.0,18.6,7.7,3.4,87.7,26.7,51.93767575,5.70387256,20,29,14.219,0.025,3.539,3.56,3.564,3.556,0.4,-3.3,0,0.8,-10,13.8,997,1024,1024,1024,1024,,,,,
668,73.3,1m 13.3s,51.93789461,5.70370527,P-GPS,61.0,18.6,7.7,3.4,88.3,26.9,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.4,-3.3,0,0.7,-7.6,13.8,991,1024,1024,1024,1024,,,,,
669,73.4,1m 13.4s,51.93789519,5.70370025,P-GPS,61.0,18.6,7.7,3.4,88.9,27.1,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.4,-3.2,0,0.9,-5.3,13.8,989,1024,1024,1024,1024,,,,,
670,73.5,1m 13.5s,51.93789556,5.70369547,P-GPS,61.0,18.6,7.6,3.4,89.5,27.3,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.3,-3.2,0,1.2,-3.9,13.8,986,1024,1024,1024,1024,,,,,
671,73.6,1m 13.6s,51.93789593,5.70369074,P-GPS,61.0,18.6,7.4,3.3,90.1,27.5,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.3,-3.1,0,1.2,-4.4,13.7,985,1024,1024,1024,1024,,,,,
672,73.7,1m 13.7s,51.93789623,5.70368621,P-GPS,61.0,18.6,7.2,3.2,90.7,27.6,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.3,-3,0,1.4,-4.9,13.8,991,1024,1024,1024,1024,,,,,
673,73.8,1m 13.8s,51.93789672,5.70368158,P-GPS,61.0,18.6,7.0,3.1,91.3,27.8,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.3,-3,0,1.4,-5.2,13.9,997,1024,1024,1024,1024,,,,,
674,74,1m 14s,51.93789721,5.70367297,P-GPS,61.0,18.6,6.8,3.0,92.4,28.2,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.2,-2.9,0,1,-4.4,14,1024,1024,1024,1024,1024,,,,,
675,74.1,1m 14.1s,51.93789753,5.70366859,P-GPS,61.4,18.7,6.6,3.0,93.0,28.3,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.2,-2.8,0,0.5,-1.8,13.9,1024,1024,1024,1024,1024,,,,,
676,74.2,1m 14.2s,51.9378977,5.70366468,P-GPS,61.4,18.7,6.4,2.8,93.5,28.5,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.2,-2.6,0,-0.1,2,13.8,1024,1024,1024,1024,1024,,,,,
677,74.3,1m 14.3s,51.93789787,5.70366094,P-GPS,61.0,18.6,5.8,2.6,94.0,28.6,51.93767575,5.70387256,20,29,14.195,0.025,3.535,3.552,3.56,3.548,0.1,-2.4,0,-1.1,5.7,13.6,1024,1024,1024,1024,1024,,,,,
678,74.4,1m 14.4s,51.93789822,5.70365747,P-GPS,61.0,18.6,5.6,2.5,94.5,28.8,51.93767575,5.70387256,20,29,14.215,0.019,3.543,3.561,3.562,3.549,0.1,-2.1,0,-2.3,9.2,13.2,1024,1024,1024,1024,1024,,,,,
679,74.5,1m 14.5s,51.93789838,5.7036545,P-GPS,61.0,18.6,5.0,2.2,94.9,28.9,51.93767575,5.70387256,20,29,14.215,0.019,3.543,3.561,3.562,3.549,0.1,-1.8,0,-2.7,11.3,13.1,1024,1024,1024,1024,1024,,,,,
680,74.6,1m 14.6s,51.93789848,5.70365217,P-GPS,61.0,18.6,4.2,1.9,95.2,29.0,51.93767575,5.70387256,20,29,14.215,0.019,3.543,3.561,3.562,3.549,0.1,-1.6,0,-2.9,12.6,13.1,1024,1024,1024,1024,1024,,,,,
681,74.7,1m 14.7s,51.93789874,5.70364989,P-GPS,61.0,18.6,3.7,1.6,95.5,29.1,51.93767575,5.70387256,20,29,14.215,0.019,3.543,3.561,3.562,3.549,0.1,-1.2,0,-3.3,12.5,12.9,1024,1024,1024,1024,1024,,,,,
682,74.8,1m 14.8s,51.93789891,5.70364872,P-GPS,61.0,18.6,2.6,1.2,95.7,29.2,51.93767575,5.70387256,20,29,14.215,0.019,3.543,3.561,3.562,3.549,0.1,-1,0,-2.7,10.3,12.9,1024,1024,1024,1024,1024,,,,,
